time,delay_sec
87.8229,0.0379144
87.8251,0.0150717
87.8254,0.0154495
87.8259,0.0158803
87.827,0.0369664
87.8301,0.0150879
87.8305,0.0154658
87.8309,0.0158966
87.831,0.0359873
87.833,0.0330175
87.8351,0.0150731
87.8355,0.0154509
87.8359,0.0158817
87.837,0.0320384
87.8401,0.0150893
87.8405,0.0154672
87.8409,0.015898
87.8411,0.0310593
87.8451,0.0150744
87.8451,0.0301113
87.8455,0.0154524
87.8459,0.0158832
87.8491,0.0291322
87.8501,0.0150906
87.8505,0.0154687
87.8509,0.0158994
87.8512,0.0261625
87.8551,0.0150757
87.8552,0.0251834
87.8555,0.0154538
87.8559,0.0158846
87.8592,0.0242354
87.8601,0.0150608
87.8604,0.015439
87.8609,0.0159009
87.8633,0.0232563
87.8651,0.0150771
87.8655,0.0154553
87.8673,0.0223083
87.8701,0.0151102
87.8705,0.0154885
87.8709,0.0159192
87.8734,0.0233509
87.8751,0.0150896
87.8755,0.015468
87.8759,0.0158987
87.8774,0.0223718
87.8801,0.0150832
87.8805,0.0154616
87.8809,0.0159234
87.8834,0.0234145
87.8851,0.0150768
87.8855,0.0154553
87.8859,0.0158859
87.8875,0.0224665
87.8901,0.0150704
87.8904,0.0154489
87.8909,0.0159107
87.8935,0.0235092
87.8951,0.0150951
87.8955,0.0154737
87.8959,0.0159043
87.9001,0.0150802
87.9005,0.0154588
87.9009,0.0158894
87.9051,0.0150964
87.9055,0.0154751
87.9059,0.0159057
87.9101,0.0150815
87.9105,0.0154603
87.9109,0.0158909
87.9149,0.0398551
87.9151,0.0150977
87.9155,0.0154766
87.9159,0.0159071
87.9189,0.038876
87.9201,0.0150602
87.9205,0.0154617
87.9209,0.0158697
87.9229,0.0379364
87.9251,0.0150764
87.9255,0.015478
87.9259,0.0158859
87.927,0.0369573
87.9301,0.0150615
87.9305,0.0154632
87.9309,0.0158711
87.931,0.0359782
87.933,0.0330085
87.9351,0.0150778
87.9355,0.0154795
87.9359,0.0158874
87.937,0.0320293
87.9401,0.0150629
87.9405,0.0154646
87.9409,0.0158725
87.9451,0.0150791
87.9455,0.0154809
87.9459,0.0158888
87.9501,0.0150642
87.9505,0.0154661
87.9509,0.0158739
87.9551,0.0150804
87.9555,0.0154824
87.9559,0.0158902
87.9601,0.0150655
87.9605,0.0154676
87.9609,0.0158754
87.9651,0.0150818
87.9655,0.0154838
87.9701,0.0151149
87.9705,0.0154859
87.9709,0.0159248
87.9751,0.0150632
87.9755,0.0154654
87.9759,0.0159043
87.9801,0.0150879
87.9805,0.0154591
87.9809,0.0158979
87.9851,0.0150815
87.9855,0.0154527
87.9859,0.0159226
87.9901,0.0150751
87.9905,0.0154774
87.9909,0.0158852
87.9951,0.0150686
87.9954,0.01544
87.9959,0.0159099
88.0001,0.0150849
88.0005,0.0154563
88.0009,0.0158951
88.0051,0.01507
88.0054,0.0154414
88.0059,0.0159113
88.0101,0.0150862
88.0105,0.0154577
88.0109,0.0158965
88.0151,0.0150713
88.0154,0.0154429
88.0159,0.0159127
88.0201,0.015096
88.0205,0.0154592
88.0209,0.0159064
88.0251,0.0150811
88.0254,0.0154443
88.0259,0.0158915
88.0301,0.0150973
88.0305,0.0154606
88.0309,0.0159078
88.0351,0.0150824
88.0354,0.0154458
88.0359,0.015893
88.0401,0.0150987
88.0405,0.0154621
88.0409,0.0159092
88.0451,0.0150838
88.0454,0.0154472
88.0459,0.0158944
88.0501,0.0151
88.0505,0.0154635
88.0509,0.0159107
88.0551,0.0150851
88.0554,0.0154487
88.0559,0.0158958
88.0601,0.0151013
88.0605,0.015465
88.0609,0.0159121
88.0651,0.0150864
88.0655,0.0154501
88.0701,0.0151196
88.0705,0.0154834
88.0709,0.0159304
88.0751,0.0150679
88.0755,0.0154628
88.0759,0.0158788
88.0801,0.0150926
88.0805,0.0154876
88.0809,0.0159035
88.0851,0.0150862
88.0855,0.0154812
88.0859,0.0158971
88.0901,0.0151109
88.0905,0.0154749
88.0909,0.0159219
88.0951,0.0150733
88.0955,0.0154685
88.0959,0.0158844
88.1001,0.0150585
88.1005,0.0154537
88.1009,0.0159007
88.1051,0.0150747
88.1055,0.01547
88.1059,0.0158858
88.1101,0.0150598
88.1105,0.0154552
88.1109,0.0159021
88.1151,0.015076
88.1155,0.0154714
88.1159,0.0158873
88.1201,0.0150696
88.1205,0.0154566
88.1209,0.015912
88.1251,0.0150858
88.1255,0.0154729
88.1259,0.0158971
88.1301,0.0150709
88.1305,0.0154581
88.1309,0.0159134
88.1351,0.0150871
88.1355,0.0154743
88.1359,0.0158986
88.1401,0.0150723
88.1405,0.0154595
88.1409,0.0158837
88.1451,0.0150885
88.1455,0.0154758
88.1455,0.0305404
88.1459,0.0159
88.1465,1.99145
88.1496,0.0295698
88.1501,0.0150736
88.1505,0.015461
88.1505,1.99048
88.1509,0.0158852
88.1516,0.0265774
88.1545,1.98951
88.1551,0.0150898
88.1552,0.0251872
88.1555,0.0154772
88.1556,0.0256067
88.1559,0.0159014
88.1585,1.98854
88.1592,0.0242392
88.1596,0.0246361
88.1601,0.0150749
88.1605,0.0154624
88.1609,0.0158866
88.1626,1.98757
88.1633,0.0232601
88.1637,0.0236655
88.1646,1.98458
88.1651,0.0150911
88.1655,0.0154787
88.1673,0.0223121
88.1677,0.0226948
88.1686,1.98364
88.1701,0.0150932
88.1705,0.0154808
88.1709,0.0159049
88.1718,0.0217553
88.1727,1.98267
88.1734,0.0233548
88.1751,0.0151037
88.1755,0.0154914
88.1759,0.0159155
88.1767,1.98169
88.1774,0.0223757
88.1778,0.0227838
88.1801,0.0150662
88.1805,0.0154539
88.1807,1.98072
88.1809,0.015878
88.1818,0.0218132
88.1828,1.97775
88.1834,0.0234183
88.1851,0.0150909
88.1855,0.0154787
88.1859,0.0159028
88.1868,1.97678
88.1875,0.0224703
88.1879,0.0228728
88.1901,0.0150845
88.1905,0.0154723
88.1908,1.97581
88.1909,0.0158964
88.1919,0.0219022
88.1935,0.023513
88.1948,1.97483
88.1951,0.0151091
88.1955,0.0154971
88.1959,0.0159211
88.1989,1.97389
88.2001,0.0150943
88.2005,0.0154822
88.2009,1.97089
88.2009,0.0159063
88.2049,1.96994
88.2051,0.0151105
88.2055,0.0154985
88.2059,0.0159225
88.209,1.96896
88.2101,0.0150956
88.2105,0.0154837
88.2109,0.0159077
88.213,1.96798
88.2149,0.0398589
88.2151,0.0150807
88.2153,0.0402896
88.2155,0.0154689
88.2159,0.015924
88.2162,1.9662
88.2189,0.0389109
88.2193,0.0393189
88.2201,0.0150743
88.2202,1.96523
88.2205,0.0154851
88.2209,0.0158865
88.2229,0.0379403
88.2233,0.0383341
88.2242,1.96424
88.2251,0.0150594
88.2255,0.0154703
88.2259,0.0159028
88.227,0.0369611
88.2274,0.0373635
88.2283,1.96327
88.2301,0.0150756
88.2305,0.0154866
88.2309,0.0158879
88.231,0.035982
88.2314,0.0363929
88.2323,1.96233
88.233,0.0330123
88.2334,0.0334316
88.2343,1.95934
88.2351,0.0150607
88.2355,0.0154718
88.2359,0.0159042
88.237,0.0320332
88.2375,0.0324609
88.2384,1.95837
88.2401,0.015077
88.2405,0.0154881
88.2409,0.0158893
88.2411,0.0310852
88.2415,0.0314903
88.2424,1.9574
88.2451,0.0150621
88.2451,0.0301061
88.2455,0.0154732
88.2455,0.0305197
88.2459,0.0159056
88.2464,1.95643
88.2492,0.0291581
88.2495,0.0295491
88.2501,0.0150783
88.2505,1.95546
88.2505,0.0154895
88.2509,0.0158908
88.2512,0.0261572
88.2516,0.0265878
88.2525,1.9525
88.2551,0.0150634
88.2552,0.0252092
88.2555,0.0154747
88.2556,0.0256171
88.2559,0.0158759
88.2565,1.95153
88.2592,0.0242301
88.2596,0.0246465
88.2601,0.0150796
88.2605,0.015491
88.2606,1.95056
88.2609,0.0158922
88.2633,0.023251
88.2637,0.0236759
88.2646,1.94959
88.2651,0.0150647
88.2655,0.0154761
88.2673,0.022303
88.2677,0.0227052
88.2686,1.94862
88.2701,0.0150979
88.2705,0.0154782
88.2706,1.94565
88.2709,0.0159417
88.2717,0.0217431
88.2733,0.0233457
88.2747,1.94468
88.2751,0.0150773
88.2755,0.0154577
88.2759,0.01589
88.2778,0.0227942
88.2787,1.9437
88.2801,0.015102
88.2805,0.0154825
88.2809,0.0159147
88.2818,0.0218236
88.2827,1.94273
88.2851,0.0150956
88.2855,0.0154761
88.2859,0.0159084
88.2868,1.94179
88.2875,0.0224612
88.2879,0.0228832
88.2901,0.0150891
88.2905,0.0155009
88.2908,1.94082
88.2909,0.015902
88.2919,0.0219126
88.2928,1.93782
88.2935,0.0235039
88.2951,0.0150827
88.2955,0.0154634
88.2959,0.0158956
88.2968,1.93684
88.3001,0.0150989
88.3005,0.0154797
88.3009,1.9359
88.3009,0.0159119
88.3049,1.93492
88.3051,0.0150841
88.3055,0.0154648
88.3059,0.015897
88.309,1.93397
88.3101,0.0151003
88.3105,0.0154811
88.3109,0.0159133
88.311,1.93097
88.3148,0.0398498
88.3151,0.0150854
88.3153,0.0402689
88.3155,0.0154663
88.3159,0.0158985
88.3162,1.93118
88.3189,0.0389018
88.3193,0.0392982
88.3201,0.0151101
88.3202,1.93021
88.3205,0.0154826
88.3209,0.0159232
88.3225,1.92754
88.3229,0.0379312
88.3234,0.038353
88.3251,0.0150952
88.3255,0.0154678
88.3259,0.0159084
88.3263,1.92629
88.327,0.0369521
88.3274,0.0373824
88.3301,0.0150803
88.3303,1.92531
88.3305,0.0154529
88.3309,0.0159246
88.331,0.0360041
88.3314,0.0364117
88.333,0.0330032
88.3334,0.0334109
88.3344,1.92435
88.3351,0.0150965
88.3355,0.0154692
88.3359,0.0159098
88.3371,0.0320552
88.3401,0.0150816
88.3405,0.0154544
88.3409,0.0159261
88.3411,0.0310761
88.3451,0.0150979
88.3451,0.0301281
88.3455,0.0154707
88.3459,0.0159112
88.3491,0.029149
88.3501,0.015083
88.3505,0.0154558
88.3509,0.0159275
88.3512,0.0261792
88.3551,0.0150992
88.3552,0.0252001
88.3555,0.0154721
88.3559,0.0159126
88.3592,0.024221
88.3601,0.0150843
88.3605,0.0154573
88.3609,0.0159289
88.3633,0.023273
88.3651,0.0151005
88.3655,0.0154736
88.3673,0.0222939
88.3701,0.0151026
88.3705,0.0155068
88.3709,0.0159473
88.3733,0.0233366
88.3751,0.015082
88.3755,0.0154863
88.3759,0.0158956
88.3774,0.0223886
88.3801,0.0150756
88.3805,0.0154799
88.3809,0.0158892
88.3834,0.0234313
88.3851,0.0151003
88.3855,0.0154735
88.3859,0.015914
88.3875,0.0224833
88.3901,0.0150938
88.3905,0.0154672
88.3909,0.0159076
88.3928,1.90283
88.3935,0.0235259
88.3951,0.0150874
88.3955,0.0154919
88.3959,0.0159012
88.3969,1.90185
88.3989,1.89888
88.4001,0.0150725
88.4005,0.0154771
88.4009,0.0158864
88.4029,1.89791
88.4051,0.0150888
88.4055,0.0154934
88.4059,0.0159027
88.4101,0.0150739
88.4105,0.0154786
88.4109,0.0158878
88.4149,0.0398718
88.4151,0.0150901
88.4155,0.0154948
88.4159,0.0159041
88.4189,0.0388927
88.4201,0.0150837
88.4205,0.01548
88.4209,0.0158977
88.4229,0.0379221
88.4251,0.0150999
88.4255,0.0154963
88.4259,0.015914
88.4263,1.89129
88.427,0.0369741
88.4274,0.0373843
88.4301,0.015085
88.4303,1.89032
88.4305,0.0154815
88.4309,0.0158991
88.431,0.035995
88.4314,0.0364137
88.4323,1.88732
88.433,0.0330252
88.4334,0.0334213
88.4351,0.0151012
88.4355,0.0154977
88.4359,0.0159154
88.4364,1.88635
88.437,0.0320461
88.4375,0.0324506
88.4401,0.0150863
88.4404,1.88538
88.4405,0.0154829
88.4409,0.0159006
88.4415,0.03148
88.4444,1.88441
88.4451,0.0151026
88.4455,0.0154992
88.4455,0.0305405
88.4459,0.0159168
88.4485,1.88347
88.4496,0.0295699
88.4501,0.0150877
88.4505,1.88048
88.4505,0.0154844
88.4509,0.015902
88.4516,0.0265775
88.4545,1.87951
88.4551,0.0150728
88.4555,0.0154696
88.4556,0.0256068
88.4559,0.0159183
88.4585,1.87854
88.4596,0.0246362
88.4601,0.015089
88.4605,0.0154858
88.4609,0.0159034
88.4626,1.87757
88.4637,0.0236656
88.4651,0.0150741
88.4655,0.015471
88.4666,1.8766
88.4677,0.0227261
88.4701,0.0151384
88.4705,0.0155042
88.4707,1.87566
88.471,0.0159529
88.4718,0.0217554
88.4727,1.87267
88.4751,0.0150867
88.4755,0.0154837
88.4759,0.0159323
88.4767,1.87169
88.4778,0.0227839
88.4801,0.0150803
88.4805,0.0154773
88.4807,1.87072
88.4809,0.0158949
88.4818,0.0218444
88.4848,1.86978
88.4851,0.0150739
88.4855,0.015471
88.4859,0.0159196
88.4879,0.0228644
88.4888,1.86881
88.4901,0.0150985
88.4905,0.0154957
88.4908,1.86581
88.4909,0.0159132
88.4919,0.0219023
88.4948,1.86483
88.4951,0.0150921
88.4955,0.0154583
88.4959,0.0159068
88.5001,0.0151083
88.5005,0.0154745
88.5009,0.0159231
88.5051,0.0150935
88.5055,0.0154597
88.5059,0.0159083
88.5101,0.0151097
88.5105,0.015476
88.5109,0.0159245
88.5151,0.0150948
88.5153,0.0402897
88.5155,0.0154612
88.5159,0.0159097
88.5182,1.85822
88.5193,0.039319
88.5201,0.0150884
88.5205,0.0154775
88.5209,0.0159033
88.5222,1.85723
88.5234,0.0383569
88.5243,1.85427
88.5251,0.0150735
88.5255,0.0154626
88.5259,0.0158885
88.5274,0.0373862
88.5283,1.8533
88.5301,0.0150897
88.5305,0.0154789
88.5309,0.0159048
88.5314,0.0364156
88.5323,1.85233
88.5334,0.0334232
88.5351,0.0150748
88.5355,0.0154641
88.5359,0.0158899
88.5401,0.015091
88.5405,0.0154804
88.5409,0.0159062
88.5451,0.0150762
88.5455,0.0154655
88.5459,0.0158913
88.5501,0.0150924
88.5505,0.0154818
88.5509,0.0159076
88.5551,0.0150775
88.5555,0.015467
88.5559,0.0158928
88.5601,0.0150937
88.5605,0.0154833
88.5609,0.015909
88.5651,0.0150788
88.5655,0.0154684
88.5701,0.015112
88.5705,0.0155017
88.5709,0.0159274
88.5751,0.0150914
88.5755,0.0154811
88.5759,0.0159068
88.5767,1.83669
88.5778,0.0227859
88.5787,1.83373
88.5801,0.015085
88.5805,0.0154748
88.5809,0.0159316
88.5818,0.0218152
88.5828,1.83276
88.5851,0.0150786
88.5855,0.0154995
88.5859,0.0158941
88.5868,1.83178
88.5879,0.0228748
88.5901,0.0150721
88.5905,0.0154621
88.5908,1.83081
88.5909,0.0159188
88.5919,0.0219042
88.5948,1.82984
88.5951,0.0150968
88.5955,0.0154868
88.5959,0.0159125
88.5989,1.82889
88.6001,0.0150819
88.6005,0.015472
88.6009,1.82589
88.6009,0.0159287
88.6051,0.0150982
88.6055,0.0154883
88.6059,0.0159139
88.6101,0.0150833
88.6105,0.0154734
88.6109,0.015899
88.6151,0.0150995
88.6153,0.0402916
88.6155,0.0154897
88.6159,0.0159153
88.6162,1.8212
88.6189,0.0389056
88.6193,0.039321
88.6201,0.0150931
88.6202,1.82023
88.6205,0.0154749
88.6209,0.0159089
88.6229,0.037935
88.6233,0.0383362
88.6242,1.81925
88.6251,0.0151093
88.6255,0.0154912
88.6259,0.0159252
88.627,0.0369559
88.6274,0.0373655
88.6283,1.81831
88.6301,0.0150944
88.6303,1.81531
88.6305,0.0154763
88.6309,0.0159104
88.631,0.0360079
88.6314,0.0364034
88.633,0.033007
88.6334,0.0334336
88.6343,1.81434
88.6351,0.0151106
88.6355,0.0154926
88.6359,0.0159266
88.6371,0.032059
88.6375,0.032463
88.6384,1.81337
88.6401,0.0150957
88.6405,0.0154778
88.6409,0.0159118
88.6411,0.0310799
88.6415,0.0314924
88.6424,1.8124
88.6451,0.015112
88.6451,0.0301319
88.6455,0.0154941
88.6455,0.0305217
88.6459,0.0159281
88.6464,1.81143
88.6492,0.0291528
88.6496,0.0295511
88.6501,0.0150971
88.6505,0.0154793
88.6505,1.81049
88.6509,0.0159132
88.6512,0.0261831
88.6516,0.0265898
88.6525,1.8075
88.6551,0.0151133
88.6552,0.025204
88.6555,0.0154955
88.6556,0.0256192
88.6559,0.0159295
88.6565,1.80653
88.6592,0.0242249
88.6596,0.0246485
88.6601,0.0150984
88.6605,0.0154807
88.6606,1.80556
88.6609,0.0159146
88.6633,0.0232769
88.6637,0.0236779
88.6646,1.80459
88.6651,0.0151146
88.6655,0.015497
88.6673,0.0222978
88.6677,0.0227073
88.6686,1.80362
88.6701,0.0151167
88.6705,0.0154991
88.6706,1.80065
88.6709,0.015933
88.6717,0.0217451
88.6734,0.0233715
88.6747,1.79968
88.6751,0.0150961
88.6755,0.0155097
88.6759,0.0159125
88.6774,0.0223924
88.6778,0.0227963
88.6787,1.79871
88.6801,0.0150897
88.6805,0.0154722
88.6809,0.0159061
88.6818,0.0218256
88.6827,1.79774
88.6834,0.0234351
88.6851,0.0150833
88.6855,0.0154659
88.6859,0.0159308
88.6868,1.79679
88.6875,0.0224871
88.6879,0.0228852
88.6888,1.7938
88.6901,0.0151079
88.6905,0.0154906
88.6909,0.0159244
88.6919,0.0219146
88.6928,1.79283
88.6935,0.0235298
88.6951,0.0150704
88.6955,0.0154842
88.6959,0.0159181
88.6969,1.79188
88.7001,0.0150866
88.7005,0.0155005
88.7009,1.7909
88.7009,0.0159032
88.7049,1.78992
88.7051,0.0150718
88.7055,0.0154857
88.7059,0.0159195
88.7069,1.78695
88.7101,0.015088
88.7105,0.015502
88.7109,0.0159047
88.711,1.78597
88.7149,0.0398756
88.7151,0.0150731
88.7153,0.0402709
88.7155,0.0154872
88.7159,0.0159209
88.7162,1.78618
88.7189,0.0388965
88.7193,0.0393003
88.7201,0.0150978
88.7202,1.78524
88.7205,0.0155034
88.7209,0.0159146
88.7222,1.78225
88.7229,0.0379259
88.7233,0.0383466
88.7251,0.0150829
88.7255,0.0154886
88.7259,0.0159308
88.7263,1.78128
88.727,0.0369779
88.7274,0.0373759
88.7301,0.0150991
88.7303,1.78031
88.7305,0.0155049
88.7309,0.015916
88.731,0.0359988
88.7314,0.0364053
88.733,0.033029
88.7334,0.0334356
88.7343,1.77935
88.7351,0.0150842
88.7355,0.0154901
88.7359,0.0159011
88.737,0.0320499
88.7375,0.0324649
88.7384,1.77838
88.7401,0.0151004
88.7404,1.77541
88.7405,0.0155063
88.7409,0.0159174
88.7411,0.0311019
88.7415,0.0315028
88.7444,1.77444
88.7451,0.0150856
88.7451,0.0301228
88.7455,0.0154915
88.7455,0.0305321
88.7459,0.0159026
88.7485,1.77346
88.7491,0.0291437
88.7496,0.0295615
88.7501,0.0151018
88.7505,0.0155078
88.7509,0.0159188
88.7512,0.026174
88.7516,0.0265917
88.7525,1.7725
88.7551,0.0150869
88.7552,0.0251949
88.7555,0.015493
88.7556,0.0256211
88.7559,0.015904
88.7565,1.77153
88.7586,1.76856
88.7592,0.0242469
88.7597,0.024659
88.7601,0.0151031
88.7605,0.0155092
88.7609,0.0159203
88.7626,1.76759
88.7633,0.0232678
88.7637,0.0236883
88.7651,0.0150882
88.7655,0.0154944
88.7666,1.76662
88.7673,0.0223198
88.7677,0.0227177
88.7701,0.0151214
88.7705,0.0154965
88.7706,1.76565
88.7709,0.0159386
88.7717,0.0217471
88.7734,0.0233624
88.7747,1.76468
88.7751,0.0151008
88.7755,0.015476
88.7759,0.0159181
88.7774,0.0223833
88.7778,0.0227982
88.7787,1.76371
88.7801,0.0150944
88.7805,0.0155008
88.7807,1.76074
88.7809,0.0159117
88.7818,0.021836
88.7835,0.0234571
88.7848,1.75977
88.7851,0.015088
88.7855,0.0154944
88.7859,0.0159053
88.7875,0.022478
88.7879,0.0228872
88.7888,1.7588
88.7901,0.0151126
88.7905,0.015488
88.7909,0.0159301
88.7919,0.0219166
88.7928,1.75783
88.7935,0.0235207
88.7951,0.0151062
88.7955,0.0154817
88.7959,0.0159237
88.7969,1.75688
88.7989,1.75388
88.8001,0.0151224
88.8005,0.015498
88.8009,0.01594
88.8029,1.75293
88.8051,0.0151076
88.8055,0.0154831
88.8059,0.0159251
88.807,1.75195
88.8101,0.0150927
88.8105,0.0154683
88.8109,0.0159414
88.811,1.75097
88.8137,1.74866
88.8149,0.0398666
88.8151,0.0151089
88.8153,0.0402813
88.8155,0.0154846
88.8159,0.0159265
88.8182,1.74821
88.8189,0.0389186
88.8193,0.0393107
88.8201,0.0150714
88.8205,0.0154698
88.8209,0.0159202
88.8223,1.74725
88.8229,0.0379479
88.8233,0.0383485
88.8251,0.0150876
88.8255,0.015486
88.8259,0.0159053
88.8263,1.74628
88.827,0.0369688
88.8274,0.0373779
88.8301,0.0150727
88.8303,1.74531
88.8305,0.0154712
88.8309,0.0159216
88.831,0.0360208
88.8314,0.0364073
88.8323,1.74232
88.833,0.03302
88.8334,0.0334149
88.8351,0.0150889
88.8355,0.0154875
88.8359,0.0159068
88.8364,1.74138
88.8371,0.032072
88.8375,0.0324753
88.8401,0.015074
88.8404,1.74041
88.8405,0.0154727
88.8409,0.015923
88.8415,0.0315047
88.8444,1.73944
88.8451,0.0150903
88.8455,0.015489
88.8455,0.0305341
88.8459,0.0159082
88.8485,1.73847
88.8496,0.0295635
88.8501,0.0150754
88.8505,1.73547
88.8505,0.0154741
88.8509,0.0158933
88.8516,0.026571
88.8545,1.7345
88.8551,0.0150916
88.8555,0.0154904
88.8556,0.0256004
88.8559,0.0159096
88.8586,1.73356
88.8597,0.0246609
88.8601,0.0150767
88.8605,0.0154756
88.8609,0.0158948
88.8626,1.73259
88.8637,0.0236903
88.8651,0.0150929
88.8655,0.0154919
88.8666,1.73162
88.8677,0.0227196
88.8686,1.72863
88.8701,0.0151261
88.8705,0.0155251
88.8709,0.0159442
88.8717,0.021749
88.8727,1.72766
88.8751,0.0151055
88.8755,0.0155045
88.8759,0.0159237
88.8767,1.72671
88.8778,0.0228086
88.8801,0.0150991
88.8805,0.0154982
88.8807,1.72574
88.8809,0.0159173
88.8818,0.021838
88.8848,1.72477
88.8851,0.0150927
88.8855,0.0154918
88.8859,0.0159109
88.8868,1.72177
88.8879,0.0228976
88.8901,0.0150862
88.8905,0.0154855
88.8908,1.72083
88.8909,0.0159046
88.8919,0.021927
88.8951,0.0151109
88.8955,0.0155102
88.8959,0.0159293
88.9001,0.015096
88.9005,0.0154954
88.9009,0.0159145
88.9051,0.0151123
88.9055,0.0155117
88.9059,0.0159307
88.9101,0.0150974
88.9105,0.0154969
88.9109,0.0159159
88.9149,0.0398886
88.9151,0.0151136
88.9155,0.0155131
88.9159,0.0159322
88.9189,0.0389095
88.9201,0.0151072
88.9205,0.0154983
88.9209,0.0159258
88.9229,0.0379388
88.9251,0.0150923
88.9255,0.0154835
88.9259,0.015942
88.927,0.0369908
88.9301,0.0151085
88.9305,0.0154998
88.9309,0.0159272
88.931,0.0360117
88.933,0.0330109
88.9351,0.0150936
88.9355,0.0154849
88.9359,0.0159435
88.9371,0.0320629
88.9401,0.0151099
88.9405,0.0155012
88.9409,0.0159286
88.9411,0.0310838
88.9451,0.015095
88.9451,0.0301358
88.9455,0.0154864
88.9459,0.0159449
88.9492,0.0291567
88.9501,0.0151112
88.9505,0.0155027
88.9509,0.0159301
88.9512,0.0261869
88.9551,0.0150963
88.9552,0.0252078
88.9555,0.0154878
88.9559,0.0159463
88.9593,0.0242598
88.9601,0.0151125
88.9605,0.0155041
88.9609,0.0159315
88.9633,0.0232807
88.9651,0.0150976
88.9655,0.0154893
88.9673,0.0223016
88.9701,0.0150997
88.9705,0.0154914
88.9709,0.0159498
88.9734,0.0233754
88.9751,0.0150791
88.9755,0.0154709
88.9759,0.0158982
88.9774,0.0223963
88.9801,0.0151038
88.9805,0.0154956
88.9809,0.0159229
88.9834,0.0234389
88.9851,0.0150974
88.9855,0.0154893
88.9859,0.0159166
88.9875,0.0224909
88.9901,0.015091
88.9905,0.015514
88.9909,0.0159102
88.9935,0.0235336
88.9951,0.0150845
88.9955,0.0154766
88.9959,0.0159038
89.0001,0.0151008
89.0005,0.0154928
89.0009,0.0159201
89.0051,0.0150859
89.0055,0.015478
