time_sec,fading_linear
32.0697,1.46726
32.1152,1.35952
32.1652,1.50339
32.1697,1.52613
32.2152,1.4057
32.2252,1.37151
32.2352,1.4096
32.2452,1.37308
32.2552,1.25008
32.2652,1.17781
32.2697,1.16217
32.3152,0.959744
32.3652,0.861056
32.3697,0.940908
32.4152,0.988368
32.4252,0.92858
32.4352,0.857435
32.4452,0.93555
32.4552,0.993979
32.4652,0.976925
32.4697,0.98511
32.5152,1.17
32.5652,1.36148
32.5697,1.3879
32.6152,1.48506
32.6252,1.47691
32.6352,1.45551
32.6452,1.40772
32.6552,1.36574
32.6652,1.42563
32.6697,1.47129
32.7152,1.53669
32.7652,1.23043
32.7697,1.19281
32.8152,0.861023
32.8252,0.83014
32.8352,0.847702
32.8452,0.822456
32.8552,0.725763
32.8652,0.703325
32.8697,0.727198
32.9152,0.813588
32.9652,0.648689
32.9697,0.644344
33.0152,0.777233
33.0252,0.679691
33.0352,0.60674
33.0452,0.787424
33.0552,0.881636
33.0652,0.752346
33.0697,0.721325
33.1152,0.858798
33.1652,1.07161
33.1697,1.07005
33.2152,1.24908
33.2252,1.20679
33.2352,1.1604
33.2452,1.22984
33.2552,1.24733
33.2652,1.1214
33.2697,1.08185
33.3152,1.04975
33.3652,0.906704
33.3697,0.896185
33.4152,0.735831
33.4252,0.724395
33.4352,0.703532
33.4452,0.656566
33.4552,0.605236
33.4652,0.584932
33.4697,0.586956
33.5152,0.645227
33.5652,0.667331
33.5697,0.676003
33.6152,0.954269
33.6252,1.06107
33.6353,0.983704
33.6452,0.975096
33.6552,1.08355
33.6652,1.14109
33.6698,1.15575
33.7152,1.34985
33.7652,1.47339
33.7697,1.4421
33.8152,1.27705
33.8252,1.30427
33.8352,1.24215
33.8452,1.15552
33.8552,1.13275
33.8652,1.09305
33.8697,1.05804
33.9153,0.903108
33.9653,1.03589
33.9697,1.03657
34.0153,0.95055
34.0252,0.874688
34.0352,0.933335
34.0453,0.975174
34.0553,0.949081
34.0653,0.973269
34.0697,0.998333
34.1152,1.00792
34.1652,0.983593
34.1697,0.987395
34.2152,1.12856
34.2252,1.08261
34.2352,1.01994
34.2453,1.04539
34.2553,1.10116
34.2652,1.08926
34.2697,1.07033
34.3152,1.23627
34.3652,1.30427
34.3698,1.31107
34.4153,1.22422
34.4253,1.21854
34.4353,1.18189
34.4452,1.14406
34.4553,1.12926
34.4653,1.07239
34.4697,1.02091
34.5152,0.887084
34.5652,0.862009
34.5697,0.891528
34.6153,0.937484
34.6253,0.915113
34.6352,1.06102
34.6452,1.11596
34.6552,0.999536
34.6653,1.02901
34.6697,1.10521
34.7153,1.0118
34.7653,0.754511
34.7697,0.726777
34.8153,0.585965
34.8253,0.563363
34.8353,0.604743
34.8453,0.661607
34.8553,0.597033
34.8653,0.594535
34.8697,0.664995
34.9153,0.920313
34.9653,0.798988
34.9698,0.810067
35.0152,0.761603
35.0253,0.717633
35.0353,0.606989
35.0453,0.653189
35.0553,0.741482
35.0652,0.722506
35.0697,0.713656
35.1153,0.977377
35.1653,1.23439
35.1698,1.29743
35.2153,1.53494
35.2253,1.43233
35.2353,1.36354
35.2453,1.46117
35.2553,1.48339
35.2653,1.40985
35.2698,1.40137
35.3153,1.39061
35.3653,1.24453
35.3698,1.21498
35.4153,1.12458
35.4253,1.10007
35.4353,1.0542
35.4453,1.08515
35.4553,1.07726
35.4653,0.984629
35.4697,0.957027
35.5153,0.955583
35.5653,0.769527
35.5698,0.713122
35.6153,0.686191
35.6253,0.771884
35.6353,0.746555
35.6453,0.747453
35.6553,0.847519
35.6653,0.867551
35.6697,0.846589
35.7153,0.793462
35.7653,0.608647
35.7698,0.573193
35.8153,0.462656
35.8253,0.435886
35.8353,0.449811
35.8453,0.49129
35.8553,0.483307
35.8653,0.463049
35.8698,0.49411
35.9153,0.796106
35.9653,1.08418
35.9697,1.10895
36.0153,1.15719
36.0253,1.12733
36.0353,1.12066
36.0453,1.16916
36.0553,1.14966
36.0653,1.06981
36.0698,1.06368
36.1153,1.23304
36.1653,1.33653
36.1698,1.33105
36.2153,1.25458
36.2253,1.30549
36.2353,1.19115
36.2453,1.05024
36.2553,1.10492
36.2653,1.17284
36.2697,1.13458
36.3153,0.796882
36.3653,0.825996
36.3697,0.841997
36.4153,0.896007
36.4253,0.912173
36.4353,0.906047
36.4453,0.893519
36.4553,0.940862
36.4653,1.03928
36.4698,1.06479
36.5153,1.16915
36.5653,1.17728
36.5697,1.20545
36.6153,1.33833
36.6253,1.28172
36.6353,1.39371
36.6453,1.56351
36.6553,1.54653
36.6653,1.51365
36.6698,1.55664
36.7153,1.79437
36.7653,1.47894
36.7698,1.4159
36.8153,1.16169
36.8253,1.08806
36.8353,1.08922
36.8453,1.05326
36.8553,0.959051
36.8653,0.895019
36.8698,0.883619
36.9153,0.685805
36.9653,0.591894
36.9698,0.595234
37.0153,0.586315
37.0253,0.57937
37.0353,0.624571
37.0453,0.704352
37.0553,0.687077
37.0653,0.648916
37.0698,0.660558
37.1153,0.79147
37.1654,0.950424
37.1697,1.04765
37.2153,1.33765
37.2253,1.26898
37.2353,1.20085
37.2453,1.31337
37.2553,1.3235
37.2653,1.23502
37.2698,1.24297
37.3153,1.25947
37.3653,0.980349
37.3698,0.942319
37.4153,0.784128
37.4253,0.769314
37.4353,0.648811
37.4453,0.548068
37.4553,0.521318
37.4653,0.523609
37.4698,0.542396
37.5153,0.718884
37.5653,0.89539
37.5698,0.884791
37.6153,1.09085
37.6253,1.15296
37.6353,1.15042
37.6453,1.15797
37.6553,1.17734
37.6653,1.18495
37.6698,1.19162
37.7153,1.26384
37.7653,1.01991
37.7698,1.00129
37.8153,0.960744
37.8254,0.852948
37.8353,0.783304
37.8453,0.977354
37.8553,1.11241
37.8654,1.00339
37.8698,0.968742
37.9154,1.13504
37.9654,1.15517
37.9698,1.11098
38.0154,1.01468
38.0253,0.981759
38.0354,0.90097
38.0454,0.919625
38.0554,0.96904
38.0654,0.886002
38.0697,0.843205
38.1154,0.99378
38.1653,1.24756
38.1698,1.23826
38.2153,1.31938
38.2253,1.41674
38.2354,1.44506
38.2454,1.33231
38.2553,1.28293
38.2653,1.31396
38.2698,1.30053
38.3153,1.07657
38.3654,0.899932
38.3698,0.924037
38.4154,1.0487
38.4254,1.10069
38.4354,1.09538
38.4454,1.07555
38.4554,1.06849
38.4654,1.08903
38.4698,1.10869
38.5153,1.08258
38.5654,1.09524
38.5698,1.08902
38.6154,1.15625
38.6254,1.19885
38.6353,1.24333
38.6454,1.29471
38.6554,1.32364
38.6654,1.36006
38.6698,1.39315
38.7154,1.56427
38.7654,1.54986
38.7698,1.53019
38.8154,1.09094
38.8254,0.971194
38.8354,0.973187
38.8454,0.937627
38.8554,0.869153
38.8654,0.899598
38.8698,0.91915
38.9154,0.831858
38.9654,0.80114
38.9698,0.850065
39.0154,1.15533
39.0254,1.11001
39.0354,1.08812
39.0454,1.21295
39.0554,1.28981
39.0654,1.29495
39.0698,1.31266
39.1154,1.54022
39.1654,1.63917
39.1698,1.67888
39.2154,2.06733
39.2254,2.08698
39.2354,2.08622
39.2454,2.18854
39.2554,2.21198
39.2654,2.10115
39.2698,2.06244
39.3154,1.89763
39.3654,1.49737
39.3698,1.44858
39.4154,1.11812
39.4254,1.04365
39.4354,1.07483
39.4454,1.05721
39.4554,0.961186
39.4654,0.942143
39.4698,0.959158
39.5154,0.759674
39.5654,0.653773
39.5698,0.650572
39.6154,0.803362
39.6254,0.815985
39.6354,0.836895
39.6454,0.931708
39.6554,0.938229
39.6654,0.918573
39.6698,0.967288
39.7154,1.28698
39.7654,1.28055
39.7698,1.29769
39.8154,1.24835
39.8254,1.19124
39.8354,1.00184
39.8454,0.996077
39.8554,1.06617
39.8654,0.943798
39.8698,0.871279
39.9154,0.898432
39.9654,1.0039
39.9698,1.0064
40.0154,1.0391
40.0254,1.00336
40.0354,0.908701
40.0454,0.872014
40.0554,0.899576
40.0654,0.880376
40.0698,0.852796
40.1154,0.77548
40.1654,0.918797
40.1698,0.911728
40.2154,1.22495
40.2254,1.31817
40.2354,1.35774
40.2454,1.39667
40.2554,1.44588
40.2654,1.46925
40.2698,1.47137
40.3154,1.45689
40.3654,1.11128
40.3698,1.05577
40.4154,0.72893
40.4254,0.718121
40.4354,0.661511
40.4454,0.638971
40.4554,0.698193
40.4654,0.670733
40.4698,0.628497
40.5154,0.655202
40.5654,0.889714
40.5698,0.888514
40.6154,1.04171
40.6254,1.04685
40.6354,1.14492
40.6454,1.20496
40.6554,1.18616
40.6654,1.18231
40.6698,1.2062
40.7154,1.37605
40.7654,1.51341
40.7698,1.54346
40.8154,1.5033
40.8254,1.48909
40.8354,1.56599
40.8454,1.58241
40.8554,1.48247
40.8654,1.43817
40.8698,1.44645
40.9154,1.30917
40.9654,0.921391
40.9698,0.922421
41.0154,0.74666
41.0254,0.779201
41.0354,0.700974
41.0454,0.651574
41.0554,0.7272
41.0654,0.801823
41.0698,0.798529
41.1155,0.747425
41.1655,0.906998
41.1698,0.94629
41.2154,1.15438
41.2254,1.16826
41.2354,1.16589
41.2454,1.16724
41.2554,1.16391
41.2654,1.21008
41.2698,1.23762
41.3154,1.24805
41.3654,1.17314
41.3698,1.18986
41.4154,1.20882
41.4254,1.09775
41.4354,1.17672
41.4455,1.29273
41.4554,1.18521
41.4654,1.08441
41.4698,1.10826
41.5154,1.14527
41.5655,0.776009
41.5698,0.726481
41.6154,0.693103
41.6254,0.612897
41.6354,0.545171
41.6454,0.608501
41.6554,0.639556
41.6654,0.553529
41.6698,0.536499
41.7154,0.71204
41.7654,0.774343
41.7698,0.768484
41.8155,0.858017
41.8255,0.875918
41.8354,0.826206
41.8454,0.894006
41.8555,0.967677
41.8655,0.912628
41.8698,0.890079
41.9155,1.05424
41.9655,1.23157
41.9698,1.28858
42.0155,1.33576
42.0254,1.28878
42.0354,1.24067
42.0454,1.27853
42.0554,1.24932
42.0655,1.17326
42.0698,1.17424
42.1155,1.05647
42.1654,0.867127
42.1698,0.836881
42.2154,1.04019
42.2255,1.14365
42.2355,1.0743
42.2455,0.999853
42.2555,1.02747
42.2655,1.05717
42.2698,1.06367
42.3155,1.05953
42.3655,0.979712
42.3698,0.924809
42.4155,0.751801
42.4255,0.815686
42.4355,0.763947
42.4455,0.670231
42.4555,0.698005
42.4655,0.710915
42.4698,0.67909
42.5155,0.715441
42.5655,0.84278
42.5698,0.866214
42.6155,0.962682
42.6255,0.874589
42.6355,0.871028
42.6455,0.996588
42.6555,1.04719
42.6655,0.972949
42.6698,0.944963
42.7155,0.861937
42.7655,0.802949
42.7698,0.771251
42.8155,0.654007
42.8255,0.622307
42.8355,0.597397
42.8455,0.637
42.8555,0.695361
42.8655,0.682418
42.8698,0.668461
42.9155,0.747465
42.9655,0.818621
42.9698,0.822566
43.0155,1.00904
43.0255,1.1534
43.0355,1.23976
43.0455,1.2006
43.0555,1.20661
43.0655,1.29396
43.0698,1.31173
43.1155,1.34408
43.1655,1.38514
43.1698,1.43669
43.2155,1.65777
43.2255,1.64233
43.2355,1.69838
43.2455,1.72339
43.2555,1.62806
43.2655,1.60521
43.2698,1.64054
43.3155,1.47417
43.3655,1.35931
43.3698,1.35534
43.4155,1.21158
43.4255,1.13858
43.4355,1.11902
43.4455,1.11792
43.4555,1.00813
43.4655,0.916959
43.4698,0.921619
43.5155,0.806878
43.5655,0.794816
43.5699,0.80067
43.6155,0.754909
43.6255,0.717492
43.6355,0.686004
43.6455,0.696931
43.6555,0.722918
43.6655,0.748611
43.6698,0.754766
43.7155,0.853851
43.7655,0.91242
43.7698,0.958505
43.8155,1.19403
43.8255,1.10251
43.8355,0.998111
43.8455,1.09074
43.8555,1.16321
43.8655,1.11404
43.8698,1.10282
43.9155,1.19588
43.9655,0.966719
43.9698,0.947464
44.0155,0.893753
44.0255,0.841446
44.0355,0.767629
44.0455,0.843631
44.0555,0.857988
44.0655,0.711336
44.0698,0.675431
44.1155,0.890961
44.1655,0.870232
44.1699,0.804694
44.2155,0.759247
44.2255,0.814029
44.2355,0.85666
44.2455,0.83782
44.2555,0.803714
44.2655,0.783268
44.2698,0.785412
44.3155,0.676466
44.3655,0.807779
44.3698,0.811574
44.4155,0.963841
44.4255,0.990052
44.4355,0.959321
44.4455,0.938103
44.4555,0.895348
44.4655,0.824846
44.4698,0.816282
44.5155,0.773436
44.5655,0.957799
44.5698,1.00196
44.6155,1.33129
44.6255,1.35732
44.6355,1.26138
44.6455,1.34199
44.6555,1.47241
44.6655,1.39974
44.6698,1.35085
44.7155,1.38147
44.7655,1.20934
44.7698,1.16675
44.8155,0.882664
44.8255,0.865168
44.8355,0.772148
44.8455,0.65648
44.8555,0.694822
44.8655,0.776729
44.8698,0.772656
44.9155,0.850572
44.9655,1.02778
44.9698,1.00435
45.0155,0.942793
45.0256,0.967538
45.0355,0.979767
45.0455,0.898419
45.0555,0.85153
45.0656,0.902883
45.0699,0.913431
45.1155,0.86193
45.1655,0.89636
45.1699,0.915641
45.2155,1.1772
45.2255,1.16261
45.2355,1.19366
45.2455,1.30677
45.2555,1.3352
45.2655,1.25035
45.2699,1.2234
45.3156,1.10293
45.3655,1.02604
45.3698,1.01716
45.4155,1.10021
45.4255,1.05337
45.4356,1.12024
45.4456,1.17595
45.4556,1.11204
45.4655,1.06501
45.4699,1.08292
45.5156,1.05935
45.5656,1.04592
45.5698,1.07027
45.6155,1.00336
45.6255,0.965426
45.6356,1.01172
45.6456,1.01602
45.6555,0.906631
45.6655,0.880972
45.6699,0.916732
45.7155,1.12054
45.7656,1.09202
45.7699,1.14389
45.8156,1.1472
45.8256,1.11768
45.8355,0.978758
45.8456,0.994254
45.8556,1.05385
45.8656,1.03603
45.8699,1.03573
45.9156,1.20412
45.9656,1.36616
45.9699,1.37151
46.0156,1.44042
46.0255,1.40583
46.0355,1.30519
46.0455,1.28955
46.0556,1.29596
46.0656,1.26852
46.0699,1.27246
46.1156,1.35793
46.1655,1.4545
46.1698,1.4439
46.2156,1.52426
46.2256,1.47028
46.2356,1.51429
46.2456,1.583
46.2556,1.51622
46.2656,1.44034
46.2698,1.44719
46.3156,1.41796
46.3656,0.952096
46.3699,0.909489
46.4156,0.855468
46.4256,0.801975
46.4356,0.710022
46.4456,0.793906
46.4556,0.8995
46.4656,0.802956
46.4698,0.756328
46.5156,0.820425
46.5656,0.832923
46.5699,0.806621
46.6156,0.867339
46.6256,0.923678
46.6356,0.845728
46.6456,0.878809
46.6556,0.993317
46.6656,0.928895
46.6699,0.873811
46.7156,1.04586
46.7656,1.29031
46.7699,1.29887
46.8156,1.14692
46.8256,1.16079
46.8356,1.17864
46.8456,1.13093
46.8556,1.07498
46.8656,1.08788
46.8699,1.10787
46.9156,1.10324
46.9656,1.14461
46.9699,1.13961
47.0156,1.29661
47.0256,1.36259
47.0356,1.31084
47.0456,1.19116
47.0556,1.14759
47.0656,1.16993
47.0698,1.17832
47.1156,1.00699
47.1656,0.959588
47.1699,0.944713
47.2156,1.14591
47.2256,1.26171
47.2356,1.27696
47.2456,1.28544
47.2556,1.37417
47.2656,1.41821
47.2699,1.40344
47.3156,1.43896
47.3656,1.55006
47.3699,1.57653
47.4156,1.42087
47.4256,1.28068
47.4356,1.29795
47.4456,1.3531
47.4556,1.31048
47.4656,1.26469
47.4699,1.25882
47.5156,1.0929
47.5656,0.971694
47.5699,0.959571
47.6156,0.852039
47.6256,0.765029
47.6356,0.741196
47.6456,0.792001
47.6556,0.799231
47.6656,0.799841
47.6699,0.822134
47.7156,1.09926
47.7656,1.16498
47.7699,1.16002
47.8156,1.16407
47.8256,1.20305
47.8356,1.17771
47.8456,1.14598
47.8556,1.16004
47.8656,1.17969
47.8699,1.18283
47.9156,1.44785
47.9656,1.57489
47.9699,1.60587
48.0156,1.6264
48.0256,1.53665
48.0356,1.53659
48.0456,1.52806
48.0556,1.4007
48.0656,1.33388
48.0699,1.34564
48.1156,1.04134
48.1656,0.797744
48.1699,0.786549
48.2156,0.757266
48.2256,0.728082
48.2356,0.753357
48.2456,0.847495
48.2556,0.793882
48.2656,0.695025
48.2699,0.713187
48.3156,0.71932
48.3656,0.532138
48.3699,0.517947
48.4156,0.720647
48.4256,0.821438
48.4356,0.782799
48.4456,0.889066
48.4556,1.09023
48.4656,1.1395
48.4699,1.12823
48.5157,1.45817
48.5656,1.51493
48.5699,1.52125
48.6156,1.49801
48.6256,1.40574
48.6356,1.23707
48.6457,1.19538
48.6557,1.23315
48.6656,1.17989
48.6699,1.13681
48.7156,1.0685
48.7656,1.03462
48.7699,1.01033
48.8156,0.938599
48.8256,0.913455
48.8356,0.87017
48.8457,0.857135
48.8556,0.803897
48.8656,0.680804
48.8699,0.650352
48.9156,0.741906
48.9656,0.807321
48.9699,0.745357
49.0157,0.903067
49.0257,1.04286
49.0357,1.10575
49.0456,1.09612
49.0557,1.14362
49.0657,1.17294
49.0699,1.16195
49.1156,1.01021
49.1656,0.953444
49.1699,0.932768
49.2157,0.900237
49.2257,0.946032
49.2356,0.985141
49.2456,0.985846
49.2557,1.00575
49.2657,1.03984
49.2699,1.05165
49.3157,0.995452
49.3656,0.897923
49.3699,0.931597
49.4156,0.738055
49.4257,0.656069
49.4357,0.59456
49.4457,0.60777
49.4557,0.586164
49.4657,0.513058
49.4699,0.499489
49.5157,0.655229
49.5657,0.82992
49.5699,0.835155
49.6156,0.888517
49.6257,0.919848
49.6357,0.865624
49.6457,0.777347
49.6556,0.809418
49.6656,0.912725
49.6699,0.930773
49.7157,1.00402
49.7657,1.06194
49.7699,1.04501
49.8157,0.931539
49.8257,0.934554
49.8357,0.952338
49.8457,0.916914
49.8557,0.895873
49.8657,0.970847
49.8699,1.00586
49.9157,1.19798
49.9657,1.26791
49.9699,1.29781
50.0157,1.42073
50.0257,1.30106
50.0357,1.32909
50.0457,1.53323
50.0557,1.55119
50.0657,1.45125
50.0699,1.4648
50.1157,1.67621
50.1657,1.4758
50.1699,1.44349
50.2157,1.33871
50.2257,1.23691
50.2357,1.20834
50.2457,1.26581
50.2557,1.24232
50.2657,1.17411
50.2699,1.18351
50.3157,1.20302
50.3657,0.979593
50.3699,0.951634
50.4157,0.721439
50.4257,0.716052
50.4357,0.690187
50.4457,0.633369
50.4557,0.564528
50.4657,0.514238
50.4699,0.500795
50.5157,0.553771
50.5657,0.644118
50.5699,0.705906
50.6157,1.03719
50.6257,1.05784
50.6357,0.955386
50.6457,1.01187
50.6557,1.0807
50.6657,1.01193
50.6699,0.989321
50.7157,0.889598
50.7657,0.852789
50.7699,0.827456
50.8157,0.934519
50.8257,0.985886
50.8357,0.915202
50.8457,0.929302
50.8557,1.00748
50.8657,1.01232
50.8699,1.0199
50.9157,1.17219
50.9657,1.12068
50.9699,1.05691
51.0157,0.78459
51.0257,0.776776
51.0357,0.772322
51.0457,0.720067
51.0557,0.698149
51.0657,0.698482
51.0699,0.693636
51.1157,0.847667
51.1657,0.888445
51.1699,0.891173
51.2157,1.1099
51.2257,1.09616
51.2357,1.04381
51.2457,1.14224
51.2557,1.2582
51.2657,1.18888
51.2699,1.13683
51.3157,1.0177
51.3657,0.87436
51.3699,0.845945
51.4157,0.81008
51.4257,0.845113
51.4357,0.797831
51.4457,0.823011
51.4557,0.912801
51.4657,0.877404
51.4699,0.836221
51.5157,0.835372
51.5657,0.901343
51.5699,0.891698
51.6157,0.822769
51.6257,0.919301
51.6357,1.04952
51.6457,1.00182
51.6557,0.93803
51.6657,1.03048
51.6699,1.07831
51.7157,1.12319
51.7657,1.10333
51.7699,1.11484
51.8157,1.05648
51.8257,1.02094
51.8357,0.991692
51.8457,0.903183
51.8557,0.805568
51.8657,0.830937
51.8699,0.87144
51.9157,0.893624
51.9657,0.880892
51.9699,0.89439
52.0157,0.954246
52.0257,0.931795
52.0357,0.888739
52.0457,0.948328
52.0557,0.987486
52.0657,0.928509
52.0699,0.910488
52.1157,1.00725
52.1657,1.02961
52.1699,1.04476
52.2157,0.97916
52.2257,0.900985
52.2357,0.940822
52.2457,1.05779
52.2557,1.08593
52.2657,1.09689
52.2699,1.11887
52.3157,1.13108
52.3657,0.89915
52.3699,0.893035
52.4157,0.917367
52.4258,0.843499
52.4357,0.793971
52.4457,0.872865
52.4557,0.907244
52.4658,0.88318
52.4699,0.895035
52.5158,1.06132
52.5657,0.99363
52.5699,0.99303
52.6158,1.27036
52.6258,1.3433
52.6358,1.29433
52.6458,1.36606
52.6558,1.44342
52.6657,1.36085
52.6699,1.32826
52.7157,1.42932
52.7657,1.32692
52.7699,1.30712
52.8157,1.3244
52.8257,1.30192
52.8358,1.32223
52.8458,1.33538
52.8557,1.25264
52.8657,1.16281
52.8699,1.16309
52.9158,1.00188
52.9658,0.85995
52.9699,0.824017
53.0158,0.681762
53.0258,0.663617
53.0358,0.641303
53.0458,0.660881
53.0558,0.622211
53.0658,0.548281
53.0699,0.55777
53.1157,0.773652
53.1658,1.04575
53.1699,1.06178
53.2158,1.45238
53.2258,1.57506
53.2357,1.45029
53.2458,1.46925
53.2558,1.68144
53.2658,1.69883
53.2699,1.63996
53.3158,1.48948
53.3658,1.20571
53.3699,1.18182
53.4158,0.988966
53.4258,0.940175
53.4358,0.801791
53.4458,0.686534
53.4558,0.714987
53.4658,0.734964
53.47,0.705508
53.5158,0.561161
53.5658,0.604115
53.57,0.581684
53.6158,0.658898
53.6258,0.690487
53.6358,0.762763
53.6458,0.812544
53.6558,0.813788
53.6658,0.848706
53.6699,0.888132
53.7158,1.18653
53.7658,1.3037
53.7699,1.26504
53.8158,1.37203
53.8258,1.41643
53.8358,1.45708
53.8458,1.49173
53.8558,1.53798
53.8658,1.54032
53.87,1.52997
53.9158,1.55878
53.9658,1.59694
53.9699,1.59386
54.0158,1.42982
54.0258,1.36791
54.0358,1.34628
54.0458,1.31376
54.0558,1.26336
54.0658,1.23247
54.07,1.2258
54.1158,1.05168
54.1658,1.09195
54.17,1.16405
54.2158,1.26332
54.2258,1.21092
54.2358,1.25225
54.2458,1.32533
54.2558,1.25519
54.2658,1.20379
54.27,1.22967
54.3158,1.2434
54.3658,0.931459
54.37,0.940872
54.4158,1.15507
54.4258,1.23391
54.4358,1.21301
54.4458,1.22422
54.4558,1.28516
54.4658,1.35075
54.47,1.37197
54.5158,1.33479
54.5658,1.13985
54.5699,1.10648
54.6158,1.09608
54.6258,1.1165
54.6358,1.07491
54.6458,1.06664
54.6558,1.10137
54.6658,1.13353
54.6699,1.14562
54.7158,1.35378
54.7658,1.56474
54.77,1.58944
54.8158,1.57988
54.8258,1.41159
54.8358,1.38695
54.8458,1.51234
54.8558,1.45352
54.8658,1.28081
54.8699,1.25943
54.9158,1.17815
54.9658,1.03229
54.97,1.01015
55.0158,1.22276
55.0258,1.17621
55.0358,1.11297
55.0458,1.17776
55.0558,1.20373
55.0658,1.08515
55.07,1.04759
55.1158,0.903558
55.1658,0.735487
55.17,0.705197
55.2158,0.970852
55.2258,1.15453
55.2358,1.15298
55.2458,1.14555
55.2558,1.25631
55.2658,1.28583
55.27,1.25944
55.3158,1.22395
55.3658,0.965245
55.37,0.967792
55.4158,0.80859
55.4258,0.840668
55.4358,0.807701
55.4458,0.825034
55.4558,0.873278
55.4658,0.876824
55.4699,0.882034
55.5158,1.03075
55.5658,1.25236
55.57,1.23577
55.6158,1.31038
55.6258,1.33638
55.6358,1.28272
55.6458,1.21642
55.6558,1.19764
55.6658,1.1868
55.67,1.1878
55.7159,1.10022
55.7659,1.25328
55.77,1.21663
55.8158,1.17772
55.8258,1.20783
55.8358,1.19307
55.8458,1.09203
55.8558,1.07184
55.8658,1.09025
55.87,1.06321
55.9158,0.951259
55.9658,0.795313
55.97,0.813011
56.0158,0.722822
56.0258,0.621154
56.0358,0.585487
56.0459,0.637468
56.0558,0.680027
56.0658,0.645702
56.07,0.620734
56.1158,0.662334
56.1659,0.759073
56.17,0.779248
56.2158,0.97825
56.2258,0.984718
56.2358,1.01466
56.2458,1.12155
56.2558,1.16336
56.2658,1.12399
56.27,1.12204
56.3158,1.16704
56.3658,0.984941
56.37,0.95155
56.4159,0.653788
56.4259,0.700417
56.4358,0.775537
56.4458,0.700136
56.4559,0.607704
56.4659,0.663866
56.47,0.701052
56.5159,0.719107
56.5659,0.793023
56.57,0.833884
56.6159,1.11028
56.6259,1.11441
56.6359,1.15902
56.6459,1.21558
56.6559,1.16922
56.6659,1.15408
56.67,1.19561
56.7159,1.3656
56.7658,1.58613
56.77,1.63994
56.8158,1.93368
56.8259,1.85784
56.8359,1.76085
56.8459,1.82451
56.8559,1.77868
56.8659,1.57774
56.87,1.52512
56.9159,1.31965
56.9659,1.04173
56.97,1.0209
57.0159,0.797369
57.0259,0.764659
57.0359,0.718315
57.0459,0.744148
57.0559,0.806452
57.0659,0.801364
57.07,0.786229
57.1159,0.878743
57.1659,0.997902
57.17,0.996566
57.2159,1.19778
57.2259,1.20677
57.2359,1.13524
57.2459,1.15992
57.2559,1.24514
57.2659,1.27391
57.27,1.2761
57.3159,1.34892
57.3659,1.11929
57.37,1.09593
57.4159,0.965582
57.4259,0.957692
57.4359,0.880719
57.4459,0.859001
57.4559,0.835541
57.4659,0.694442
57.47,0.644004
57.5159,0.56578
57.5659,0.425538
57.57,0.37456
57.6159,0.424305
57.6259,0.512778
57.6359,0.583484
57.6459,0.619811
57.6559,0.641444
57.6659,0.628057
57.67,0.636709
57.7159,0.904469
57.7659,1.25052
57.77,1.24389
57.8159,1.33425
57.8259,1.38115
57.8359,1.39538
57.8459,1.34193
57.8559,1.29803
57.8659,1.29939
57.87,1.30436
57.9159,1.21622
57.9659,1.24145
57.97,1.27313
58.0159,1.19732
58.0259,1.19857
58.0359,1.05939
58.0459,1.00875
58.0559,1.08328
58.0659,1.05421
58.07,1.00026
58.1159,0.76816
58.1659,0.698973
58.17,0.703618
58.2159,0.809128
58.2259,0.861747
58.2359,0.853178
58.2459,0.847446
58.2559,0.951219
58.2659,1.07934
58.27,1.10274
58.3159,1.20393
58.3659,1.07562
58.37,1.02798
58.4159,0.687685
58.4259,0.630449
58.4359,0.678286
58.4459,0.616117
58.4559,0.474705
58.4659,0.487637
58.47,0.53012
58.5159,0.809457
58.5659,0.964223
58.57,0.971577
58.6159,1.08883
58.6259,1.03804
58.6359,1.03071
58.6459,1.11506
58.6559,1.10802
58.6659,1.00593
58.67,0.985074
58.7159,1.01646
58.7659,1.22344
58.77,1.25163
58.8159,1.47344
58.8259,1.41479
58.8359,1.37285
58.8459,1.41665
58.8559,1.39392
58.8659,1.28903
58.87,1.26538
58.9159,0.958807
58.9659,0.707282
58.97,0.721145
59.0159,0.619996
59.0259,0.596979
59.0359,0.623831
59.0459,0.669294
59.0559,0.612218
59.0659,0.590061
59.07,0.631208
59.1159,0.909374
59.1659,0.913884
59.17,0.923061
59.2159,1.18465
59.2259,1.24352
59.2359,1.14455
59.2459,1.15886
59.256,1.25373
59.2659,1.27733
59.27,1.28489
59.3159,1.42733
59.3659,1.37949
59.37,1.33489
59.4159,1.31671
59.4259,1.33131
59.4359,1.19876
59.4459,1.15113
59.4559,1.20487
59.4659,1.15927
59.47,1.12177
59.5159,1.03361
59.5659,1.05296
59.57,1.02858
59.6159,0.836138
59.626,0.740824
59.636,0.748611
59.6459,0.847003
59.6559,0.850692
59.666,0.758859
59.67,0.746452
59.716,0.972229
59.766,1.15358
59.77,1.13907
59.8159,1.32405
59.826,1.29944
59.8359,1.22191
59.8459,1.2484
59.8559,1.31375
59.866,1.25363
59.87,1.22073
59.916,1.2163
59.9659,1.02487
59.97,0.974591
60.016,0.727237
60.0259,0.780052
60.036,0.684588
60.046,0.555505
60.056,0.56075
60.0659,0.532454
60.07,0.472447
60.116,0.354029
60.166,0.5144
60.17,0.539542
60.216,0.740052
60.226,0.823479
60.236,0.918199
