time_sec,rx_power_watts
97.0571,3.15954e-20
97.0671,3.10482e-20
97.0706,2.99129e-20
97.1171,2.45311e-20
97.1671,2.11154e-20
97.1706,2.03709e-20
97.2171,1.7178e-20
97.2271,1.85845e-20
97.2371,1.71526e-20
97.2471,1.51798e-20
97.2571,1.7595e-20
97.2671,1.92548e-20
97.2706,1.85288e-20
97.3171,1.50175e-20
97.3671,1.87146e-20
97.3706,1.86104e-20
97.4171,2.11911e-20
97.4271,2.19438e-20
97.4371,2.46699e-20
97.4471,2.53682e-20
97.4571,2.42916e-20
97.4671,2.45062e-20
97.4706,2.50093e-20
97.5171,2.62935e-20
97.5671,2.56352e-20
97.5706,2.53504e-20
97.6171,2.21626e-20
97.6271,2.15605e-20
97.6371,2.27509e-20
97.6471,2.25965e-20
97.6571,2.01631e-20
97.6671,1.8234e-20
97.6706,1.80843e-20
97.7171,1.88221e-20
97.7671,2.22062e-20
97.7706,2.25311e-20
97.8171,2.51362e-20
97.8271,2.67542e-20
97.8371,2.59992e-20
97.8471,2.45195e-20
97.8571,2.54886e-20
97.8671,2.65516e-20
97.8706,2.62651e-20
97.9171,2.15668e-20
97.9671,2.48088e-20
97.9706,2.58409e-20
98.0171,2.52485e-20
98.0271,2.43461e-20
98.0371,2.32454e-20
98.0471,2.26179e-20
98.0571,2.1617e-20
98.0671,2.12512e-20
98.0706,2.13334e-20
98.1171,1.88636e-20
98.1671,1.5567e-20
98.1706,1.585e-20
98.2171,1.6011e-20
98.2271,1.47048e-20
98.2371,1.37186e-20
98.2471,1.43133e-20
98.2571,1.38433e-20
98.2671,1.26348e-20
98.2706,1.26342e-20
98.3171,1.44916e-20
98.3671,1.61385e-20
98.3706,1.52832e-20
98.4171,2.24081e-20
98.4271,2.49702e-20
98.4371,2.5223e-20
98.4471,2.6051e-20
98.4571,2.88203e-20
98.4671,3.00914e-20
98.4706,3.00783e-20
98.5171,3.30721e-20
98.5671,3.44739e-20
98.5706,3.39709e-20
98.6171,3.05171e-20
98.6271,2.88888e-20
98.6371,2.75869e-20
98.6471,2.81482e-20
98.6571,2.74164e-20
98.6671,2.37856e-20
98.6706,2.26535e-20
98.7171,2.08393e-20
98.7671,2.27095e-20
98.7706,2.30199e-20
98.8171,2.32438e-20
98.8271,2.20223e-20
98.8371,2.01267e-20
98.8471,2.15521e-20
98.8572,2.25544e-20
98.8671,1.97904e-20
98.8706,1.89164e-20
98.9171,1.80187e-20
98.9671,2.01241e-20
98.9706,1.92481e-20
99.0171,2.0147e-20
99.0271,2.40622e-20
99.0371,2.28612e-20
99.0471,1.98503e-20
99.0571,2.21084e-20
99.0671,2.47137e-20
99.0706,2.46647e-20
99.1171,2.5439e-20
99.1671,2.26172e-20
99.1706,2.1931e-20
99.2171,1.67517e-20
99.2272,1.94202e-20
99.2372,1.90866e-20
99.2471,1.63138e-20
99.2571,1.7068e-20
99.2672,1.93146e-20
99.2707,1.94368e-20
99.3172,2.23616e-20
99.3672,2.70646e-20
99.3706,2.70662e-20
99.4171,2.79786e-20
99.4272,2.6981e-20
99.4371,2.60394e-20
99.4471,2.68757e-20
99.4571,2.79418e-20
99.4671,2.684e-20
99.4706,2.62503e-20
99.5172,2.2688e-20
99.5672,2.57794e-20
99.5706,2.51252e-20
99.6172,2.63916e-20
99.6271,2.74934e-20
99.6372,2.81877e-20
99.6472,2.77374e-20
99.6572,2.85128e-20
99.6672,2.86474e-20
99.6706,2.8076e-20
99.7172,2.66628e-20
99.7672,3.06242e-20
99.7706,3.0739e-20
99.8172,3.19796e-20
99.8272,3.27018e-20
99.8372,3.3566e-20
99.8472,3.30149e-20
99.8572,3.37229e-20
99.8672,3.53275e-20
99.8707,3.53078e-20
99.9171,3.66401e-20
99.9672,3.77825e-20
99.9707,3.84781e-20
100.017,3.92533e-20
100.027,3.7526e-20
100.037,3.56918e-20
100.047,3.49662e-20
100.057,3.36286e-20
100.067,3.21843e-20
100.071,3.21183e-20
100.117,3.31091e-20
100.167,3.56121e-20
100.171,3.52695e-20
100.217,3.08323e-20
100.227,3.08857e-20
100.237,3.13563e-20
100.247,2.99152e-20
100.257,2.67068e-20
100.267,2.47028e-20
100.271,2.45128e-20
100.317,1.98536e-20
100.367,1.77136e-20
100.371,1.77179e-20
100.417,1.96446e-20
100.427,2.11443e-20
100.437,2.33748e-20
100.447,2.4556e-20
100.457,2.52709e-20
100.467,2.73227e-20
100.471,2.82533e-20
100.517,2.94374e-20
100.567,2.57379e-20
100.571,2.60159e-20
100.617,2.80209e-20
100.627,2.5927e-20
100.637,2.22043e-20
100.647,2.37626e-20
100.657,2.60915e-20
100.667,2.41295e-20
100.671,2.33505e-20
100.717,2.53746e-20
100.767,2.36433e-20
100.771,2.32683e-20
100.817,2.24894e-20
100.827,2.2555e-20
100.837,2.0136e-20
100.847,2.09268e-20
100.857,2.36148e-20
100.867,2.1895e-20
100.871,2.06161e-20
100.917,2.41056e-20
100.967,2.65299e-20
100.971,2.54358e-20
101.017,2.28874e-20
101.027,2.37631e-20
101.037,2.39415e-20
101.047,2.24412e-20
101.057,2.25766e-20
101.067,2.38547e-20
101.071,2.40616e-20
101.117,2.78421e-20
101.167,3.26698e-20
101.171,3.18926e-20
101.217,3.03583e-20
101.227,3.13045e-20
101.237,3.03392e-20
101.247,2.90449e-20
101.257,2.83473e-20
101.267,2.67916e-20
101.271,2.63159e-20
101.317,2.36794e-20
101.367,2.0572e-20
101.371,2.02108e-20
101.417,1.80779e-20
101.427,1.95328e-20
101.437,1.90837e-20
101.447,1.90926e-20
101.457,2.09687e-20
101.467,2.02345e-20
101.471,1.94275e-20
101.517,1.75606e-20
101.567,1.78535e-20
101.571,1.77764e-20
101.617,2.03414e-20
101.627,2.31783e-20
101.637,2.50333e-20
101.647,2.46016e-20
101.657,2.66918e-20
101.667,3.06604e-20
101.671,3.14787e-20
101.717,3.50912e-20
101.767,3.8312e-20
101.771,3.84358e-20
101.817,3.62394e-20
101.827,3.6957e-20
101.837,3.53518e-20
101.847,3.28008e-20
101.857,3.22065e-20
101.867,3.22359e-20
101.871,3.16609e-20
101.917,2.47541e-20
101.967,2.24969e-20
101.971,2.24782e-20
102.017,2.09256e-20
102.027,2.04015e-20
102.037,1.89572e-20
102.047,1.84257e-20
102.057,1.96999e-20
102.067,1.98e-20
102.071,1.91116e-20
102.117,1.576e-20
102.167,2.04229e-20
102.171,2.01454e-20
102.217,2.05319e-20
102.227,1.90447e-20
102.237,2.15877e-20
102.247,2.22272e-20
102.257,2.01013e-20
102.267,2.01385e-20
102.271,2.08724e-20
102.317,2.65281e-20
102.367,2.95805e-20
102.371,2.96858e-20
102.417,3.04826e-20
102.427,3.01192e-20
102.437,3.2202e-20
102.447,3.43506e-20
102.457,3.29814e-20
102.467,3.12877e-20
102.471,3.15125e-20
102.517,3.39643e-20
102.567,2.62805e-20
102.571,2.62352e-20
102.617,2.45103e-20
102.627,2.50947e-20
102.637,2.25581e-20
102.647,2.29556e-20
102.657,2.58352e-20
102.667,2.56762e-20
102.671,2.50575e-20
102.717,2.41966e-20
102.767,2.52945e-20
102.771,2.53737e-20
102.817,2.28257e-20
102.827,2.33964e-20
102.837,2.23136e-20
102.847,2.18963e-20
102.857,2.28896e-20
102.867,2.41349e-20
102.871,2.46108e-20
102.917,2.90073e-20
102.967,2.81304e-20
102.971,2.79564e-20
103.017,2.36526e-20
103.027,2.25053e-20
103.037,2.13436e-20
103.047,2.04646e-20
103.057,1.89207e-20
103.067,1.76165e-20
103.071,1.75525e-20
103.117,1.99067e-20
103.167,1.90669e-20
103.171,1.77495e-20
103.217,2.2638e-20
103.227,2.41842e-20
103.237,2.16259e-20
103.247,2.08684e-20
103.257,2.36359e-20
103.267,2.26867e-20
103.271,2.14454e-20
103.317,1.72078e-20
103.367,1.89649e-20
103.371,1.82146e-20
103.417,2.05234e-20
103.427,2.23227e-20
103.437,2.28672e-20
103.447,2.45235e-20
103.457,2.74801e-20
103.467,2.68472e-20
103.471,2.58826e-20
103.517,2.53189e-20
103.567,2.22742e-20
103.571,2.20481e-20
103.617,1.51831e-20
103.627,1.49154e-20
103.637,1.56084e-20
103.647,1.66864e-20
103.657,1.80312e-20
103.667,1.81946e-20
103.671,1.81019e-20
103.717,2.3186e-20
103.767,2.6368e-20
103.771,2.56379e-20
103.817,2.44893e-20
103.827,2.8085e-20
103.837,2.63546e-20
103.847,2.14589e-20
103.857,2.20781e-20
103.867,2.45589e-20
103.871,2.44822e-20
103.917,2.46494e-20
103.967,3.39095e-20
103.971,3.4168e-20
104.017,3.65834e-20
104.027,3.94761e-20
104.037,4.03198e-20
104.047,3.7227e-20
104.057,3.61664e-20
104.067,3.75408e-20
104.071,3.74877e-20
104.117,3.30517e-20
104.167,2.86816e-20
104.171,2.88531e-20
104.217,2.41817e-20
104.227,2.11764e-20
104.237,2.21711e-20
104.247,2.40703e-20
104.257,2.31286e-20
104.267,2.25402e-20
104.271,2.29097e-20
104.317,2.02411e-20
104.367,2.0191e-20
104.371,1.97463e-20
104.417,2.29431e-20
104.427,2.34909e-20
104.437,2.37173e-20
104.447,2.54514e-20
104.457,2.8321e-20
104.467,2.95715e-20
104.471,2.95139e-20
104.517,3.21024e-20
104.567,2.7959e-20
104.571,2.76739e-20
104.617,2.35935e-20
104.627,2.36366e-20
104.637,2.31341e-20
104.647,2.3314e-20
104.657,2.52441e-20
104.667,2.62317e-20
104.671,2.59184e-20
104.717,2.89565e-20
104.767,2.80728e-20
104.771,2.85441e-20
104.817,2.94551e-20
104.827,2.70015e-20
104.837,2.59408e-20
104.847,2.6425e-20
104.857,2.4049e-20
104.867,2.10478e-20
104.871,2.09202e-20
104.917,1.92959e-20
104.967,1.95425e-20
104.971,1.88315e-20
105.017,2.16056e-20
105.027,2.39433e-20
105.037,2.46669e-20
105.047,2.47532e-20
105.057,2.39715e-20
105.067,2.24303e-20
105.071,2.24263e-20
105.117,2.38401e-20
105.167,2.26836e-20
105.171,2.19269e-20
105.217,2.22602e-20
105.227,2.57142e-20
105.237,2.57281e-20
105.247,2.52756e-20
105.257,2.81672e-20
105.267,3.02919e-20
105.271,3.03044e-20
105.317,2.8786e-20
105.367,2.4173e-20
105.371,2.4274e-20
105.417,2.3141e-20
105.427,2.19242e-20
105.437,1.85019e-20
105.447,1.99123e-20
105.457,2.39082e-20
105.467,2.35071e-20
105.471,2.27572e-20
105.517,2.66392e-20
105.567,2.83146e-20
105.571,2.78168e-20
105.617,2.95382e-20
105.627,3.12374e-20
105.637,2.90642e-20
105.647,2.85871e-20
105.657,3.10582e-20
105.667,2.97637e-20
105.671,2.83513e-20
105.717,2.73608e-20
105.767,2.90895e-20
105.771,2.75943e-20
105.817,2.70261e-20
105.827,3.02384e-20
105.837,3.12159e-20
105.847,2.80182e-20
105.857,2.83563e-20
105.867,3.05362e-20
105.871,3.0234e-20
105.917,2.18086e-20
105.967,2.15435e-20
105.971,2.10394e-20
106.017,1.89101e-20
106.027,1.89612e-20
106.037,1.95624e-20
106.047,1.83398e-20
106.057,1.66845e-20
106.067,1.5662e-20
106.071,1.54616e-20
106.117,1.48553e-20
106.167,2.03453e-20
106.171,2.06008e-20
106.217,2.11038e-20
106.227,2.15156e-20
106.237,2.181e-20
106.247,2.26612e-20
106.257,2.40036e-20
106.267,2.41664e-20
106.271,2.41093e-20
106.317,2.80424e-20
106.367,3.49373e-20
106.371,3.53088e-20
106.417,3.90521e-20
106.427,4.22473e-20
106.437,4.43134e-20
106.447,4.28587e-20
106.457,4.35745e-20
106.467,4.70227e-20
106.471,4.76097e-20
106.517,4.35439e-20
106.567,3.64001e-20
106.571,3.64893e-20
106.617,3.33827e-20
106.627,3.44797e-20
106.637,3.41634e-20
106.647,3.35679e-20
106.657,3.45601e-20
106.667,3.69817e-20
106.671,3.75023e-20
106.717,3.96661e-20
106.767,3.58743e-20
106.771,3.59534e-20
106.817,3.37073e-20
106.827,3.17341e-20
106.837,2.9825e-20
106.847,3.12862e-20
106.857,3.22026e-20
106.867,3.01795e-20
106.871,2.95226e-20
106.917,2.62223e-20
106.967,2.92636e-20
106.971,2.85312e-20
107.017,3.31676e-20
107.027,3.2943e-20
107.037,3.44342e-20
107.047,3.51639e-20
107.057,3.40169e-20
107.067,3.31744e-20
107.071,3.34135e-20
107.117,3.46294e-20
107.167,3.2765e-20
107.171,3.23576e-20
107.217,3.19282e-20
107.227,3.1695e-20
107.237,3.20213e-20
107.247,3.30043e-20
107.257,3.18832e-20
107.267,2.89054e-20
107.271,2.82577e-20
107.317,2.80557e-20
107.367,2.299e-20
107.371,2.30627e-20
107.417,2.37779e-20
107.427,2.47881e-20
107.437,2.1183e-20
107.447,2.2308e-20
107.457,2.66821e-20
107.467,2.53609e-20
107.471,2.42161e-20
107.517,2.53633e-20
107.567,2.90054e-20
107.571,2.8393e-20
107.617,2.96473e-20
107.627,3.35333e-20
107.637,3.26987e-20
107.647,3.02611e-20
107.657,3.21112e-20
107.667,3.42543e-20
107.671,3.42519e-20
107.717,3.34938e-20
107.767,3.62e-20
107.771,3.57173e-20
107.817,3.55437e-20
107.827,3.81624e-20
107.837,3.90673e-20
107.847,3.68836e-20
107.857,3.66761e-20
107.867,3.84802e-20
107.871,3.87573e-20
107.917,3.86766e-20
107.967,3.72367e-20
107.971,3.65342e-20
108.017,3.9764e-20
108.027,3.96299e-20
108.037,3.66599e-20
108.047,3.57267e-20
108.057,3.73711e-20
108.067,3.54282e-20
108.071,3.3855e-20
108.117,2.65772e-20
108.167,2.88397e-20
108.171,2.82144e-20
108.217,2.68877e-20
108.227,2.7565e-20
108.237,2.82033e-20
108.247,2.85173e-20
108.257,2.99838e-20
108.267,2.92525e-20
108.271,2.81609e-20
108.317,2.73035e-20
108.367,3.39425e-20
108.371,3.43493e-20
108.417,3.08501e-20
108.427,3.06913e-20
108.437,3.32116e-20
108.447,3.28562e-20
108.457,3.16827e-20
108.467,3.32429e-20
108.471,3.38284e-20
108.517,3.26541e-20
108.567,2.7196e-20
108.571,2.69608e-20
108.617,2.64788e-20
108.627,2.83464e-20
108.637,2.75828e-20
108.647,2.51175e-20
108.657,2.53843e-20
108.667,2.7453e-20
108.671,2.7901e-20
108.717,2.93525e-20
108.767,3.23991e-20
108.771,3.27039e-20
108.817,3.59825e-20
108.827,3.87527e-20
108.837,4.03756e-20
108.847,3.97947e-20
108.857,3.9318e-20
108.867,3.99975e-20
108.871,4.02519e-20
108.917,3.98528e-20
108.967,3.53732e-20
108.971,3.57068e-20
109.017,3.17385e-20
109.027,2.88976e-20
109.037,3.03309e-20
109.047,3.21571e-20
109.057,3.00267e-20
109.067,2.89655e-20
109.071,2.95391e-20
109.117,2.73993e-20
109.167,2.4796e-20
109.171,2.43055e-20
109.217,2.31023e-20
109.227,2.14699e-20
109.237,1.80286e-20
109.247,1.89453e-20
109.257,2.15413e-20
109.267,2.04868e-20
109.271,1.97846e-20
109.317,2.54719e-20
109.367,3.55215e-20
109.371,3.56099e-20
109.417,4.65595e-20
109.427,4.90315e-20
109.437,4.67224e-20
109.447,4.72402e-20
109.457,5.13165e-20
109.467,5.05014e-20
109.471,4.90199e-20
109.517,4.72069e-20
109.567,4.01165e-20
109.571,3.93812e-20
109.617,3.46823e-20
109.627,3.22351e-20
109.637,3.09546e-20
109.647,2.98914e-20
109.657,2.74877e-20
109.667,2.57918e-20
109.671,2.58681e-20
109.717,2.27694e-20
109.767,2.12293e-20
109.771,1.9968e-20
109.817,1.81366e-20
109.827,2.07111e-20
109.838,2.124e-20
109.848,2.03355e-20
109.857,1.96545e-20
109.867,1.8679e-20
109.871,1.86274e-20
109.917,2.48123e-20
109.967,3.43776e-20
109.971,3.40687e-20
110.017,3.48368e-20
110.027,3.75595e-20
110.038,3.52853e-20
110.047,3.23645e-20
110.057,3.3843e-20
110.067,3.35497e-20
110.071,3.22734e-20
110.117,1.82723e-20
110.168,1.50372e-20
110.171,1.56136e-20
110.218,1.61264e-20
110.228,1.65861e-20
110.237,1.54656e-20
110.248,1.48715e-20
110.258,1.76563e-20
110.268,1.98541e-20
110.271,1.98182e-20
110.317,2.24171e-20
110.368,2.85262e-20
110.371,2.84554e-20
110.418,3.35466e-20
110.427,3.59825e-20
110.437,3.67656e-20
110.447,3.71065e-20
110.458,4.00978e-20
110.468,4.23576e-20
110.471,4.22579e-20
110.518,4.67734e-20
110.567,4.38064e-20
110.571,4.21346e-20
110.618,3.54903e-20
110.628,3.68071e-20
110.638,3.67955e-20
110.648,3.35497e-20
110.658,3.36983e-20
110.668,3.54333e-20
110.671,3.49488e-20
110.718,2.48935e-20
110.768,2.43949e-20
110.771,2.42668e-20
110.818,2.1243e-20
110.828,1.97291e-20
110.838,2.2044e-20
110.848,2.28986e-20
110.857,2.10689e-20
110.868,2.07462e-20
110.871,2.11792e-20
110.918,2.52265e-20
110.968,3.51361e-20
110.971,3.65948e-20
111.018,4.33136e-20
111.028,4.25184e-20
111.038,4.46187e-20
111.048,4.78291e-20
111.058,4.63966e-20
111.068,4.33535e-20
111.071,4.3327e-20
111.118,4.4673e-20
111.168,3.85515e-20
111.171,3.83755e-20
111.218,3.64391e-20
111.228,3.66938e-20
111.238,3.42191e-20
111.248,3.09253e-20
111.258,2.98438e-20
111.268,2.99578e-20
111.271,2.95829e-20
111.318,2.14938e-20
111.368,1.82438e-20
111.371,1.85047e-20
111.418,2.24264e-20
111.428,2.54832e-20
111.438,2.54623e-20
111.448,2.60338e-20
111.458,2.90355e-20
111.468,3.17706e-20
111.471,3.22606e-20
111.518,3.81981e-20
111.568,3.53385e-20
111.571,3.51549e-20
111.618,3.07278e-20
111.628,2.77909e-20
111.638,2.54411e-20
111.648,2.7795e-20
111.658,2.84797e-20
111.668,2.509e-20
111.671,2.43543e-20
111.718,2.73892e-20
111.768,3.37752e-20
111.771,3.21287e-20
111.818,3.46955e-20
111.828,3.48068e-20
111.838,3.32388e-20
111.848,3.20411e-20
111.858,3.26255e-20
111.868,3.10027e-20
111.871,3.00841e-20
111.918,2.81885e-20
111.968,3.36363e-20
111.971,3.31565e-20
112.018,3.68323e-20
112.028,3.87739e-20
112.038,3.81989e-20
112.048,3.70705e-20
112.058,3.7269e-20
112.068,3.4762e-20
112.071,3.32065e-20
112.118,2.89778e-20
112.168,2.63501e-20
112.171,2.67979e-20
112.218,2.39696e-20
112.228,2.39332e-20
112.238,2.10258e-20
112.248,2.09126e-20
112.258,2.31979e-20
112.268,2.14813e-20
112.271,2.02471e-20
112.318,2.05662e-20
112.368,2.98892e-20
112.371,2.93922e-20
112.418,3.13151e-20
112.428,3.73989e-20
112.438,3.84469e-20
112.448,3.44688e-20
112.458,3.59271e-20
112.468,4.03762e-20
112.471,4.10084e-20
112.518,4.25316e-20
112.568,4.1597e-20
112.571,4.06717e-20
112.618,2.98967e-20
112.628,3.2086e-20
112.638,3.40289e-20
112.648,3.01866e-20
112.658,2.87239e-20
112.668,3.25615e-20
112.671,3.335e-20
112.718,3.18247e-20
112.768,2.31942e-20
112.771,2.31237e-20
112.818,1.9092e-20
112.828,1.55874e-20
112.838,1.35808e-20
112.848,1.51074e-20
112.858,1.72981e-20
112.868,1.67168e-20
112.871,1.61495e-20
112.918,2.39648e-20
112.968,3.83604e-20
112.971,3.86204e-20
113.018,4.27085e-20
113.028,4.18189e-20
113.038,4.11821e-20
113.048,4.14011e-20
113.058,4.12943e-20
113.068,3.86304e-20
113.071,3.72481e-20
113.118,2.8878e-20
113.168,2.83449e-20
113.171,2.83831e-20
113.218,2.85001e-20
113.228,3.00113e-20
113.238,3.34058e-20
113.248,3.3189e-20
113.258,3.239e-20
113.268,3.43845e-20
113.271,3.49337e-20
113.318,3.48728e-20
113.368,3.60781e-20
113.371,3.67489e-20
113.418,4.68939e-20
113.428,4.96114e-20
113.438,5.01352e-20
113.448,5.11101e-20
113.458,5.22873e-20
113.468,5.35253e-20
113.471,5.44142e-20
113.518,6.29988e-20
113.568,6.15816e-20
113.571,6.09373e-20
113.618,5.06571e-20
113.628,4.88918e-20
113.638,4.57418e-20
113.648,4.28429e-20
113.658,3.85863e-20
113.668,3.35982e-20
113.671,3.26603e-20
113.718,3.12564e-20
113.768,3.51487e-20
113.771,3.5023e-20
113.818,3.20787e-20
113.828,3.02976e-20
113.838,2.97996e-20
113.848,2.94407e-20
113.858,2.81979e-20
113.868,2.70197e-20
113.871,2.67379e-20
113.918,1.97909e-20
113.968,2.3518e-20
113.971,2.3576e-20
114.018,3.44829e-20
114.028,3.60115e-20
114.038,3.21005e-20
114.048,3.30753e-20
114.058,3.86135e-20
114.068,3.838e-20
114.071,3.70614e-20
114.118,3.59254e-20
114.168,3.55793e-20
114.171,3.48031e-20
114.218,3.40179e-20
114.228,3.59627e-20
114.238,3.14388e-20
114.248,3.02183e-20
114.258,3.52378e-20
114.268,3.39244e-20
114.271,3.17282e-20
114.318,3.22696e-20
114.368,3.64184e-20
114.371,3.50231e-20
114.418,3.44859e-20
114.428,3.71227e-20
114.438,4.00633e-20
114.448,3.83557e-20
114.458,3.80615e-20
114.468,4.04661e-20
114.471,4.10241e-20
114.518,4.35112e-20
114.568,4.61254e-20
114.571,4.46815e-20
114.618,3.67011e-20
114.628,3.81922e-20
114.638,3.95118e-20
114.648,3.69076e-20
114.658,3.46055e-20
114.668,3.43434e-20
114.671,3.44132e-20
114.718,3.67469e-20
114.768,4.12999e-20
114.771,4.13768e-20
114.818,3.86311e-20
114.828,4.1478e-20
114.838,3.99552e-20
114.848,3.84639e-20
114.858,4.22124e-20
114.868,4.34483e-20
114.871,4.23879e-20
114.918,3.69892e-20
114.968,4.33557e-20
114.971,4.46046e-20
115.018,4.88394e-20
115.028,4.97352e-20
115.038,5.06969e-20
115.048,4.93467e-20
115.058,5.00838e-20
115.068,5.36069e-20
115.071,5.42354e-20
115.118,4.85594e-20
115.168,3.79773e-20
115.171,3.75135e-20
115.218,2.95483e-20
115.228,2.91901e-20
115.238,2.99254e-20
115.248,2.86898e-20
115.258,2.76161e-20
115.268,3.02338e-20
115.271,3.12629e-20
115.318,4.08389e-20
115.368,4.33088e-20
115.371,4.24992e-20
115.418,4.49978e-20
115.428,4.58672e-20
115.438,4.50267e-20
115.448,4.48208e-20
115.458,4.68353e-20
115.468,4.70957e-20
115.471,4.63922e-20
115.518,4.46329e-20
115.568,4.94684e-20
115.571,4.91374e-20
115.618,4.59437e-20
115.628,4.23989e-20
115.638,4.31241e-20
115.648,4.4628e-20
115.658,4.2147e-20
115.668,3.91394e-20
115.671,3.90701e-20
115.718,4.02309e-20
115.768,4.55114e-20
115.771,4.63032e-20
115.818,4.67031e-20
115.828,4.43281e-20
115.838,4.51286e-20
115.848,4.81076e-20
115.858,4.61523e-20
115.868,4.23878e-20
115.871,4.23889e-20
115.918,4.95446e-20
115.968,4.66089e-20
115.971,4.62756e-20
116.018,5.08908e-20
116.028,5.40069e-20
116.038,4.93074e-20
116.048,4.63883e-20
116.058,4.98475e-20
116.068,5.08418e-20
116.071,5.00232e-20
116.118,4.49799e-20
116.168,4.09317e-20
116.171,4.01232e-20
116.218,3.35951e-20
116.228,3.58167e-20
116.238,3.29572e-20
116.248,2.95612e-20
116.258,2.99878e-20
116.268,3.04717e-20
116.271,2.9853e-20
116.318,2.86279e-20
116.368,3.58457e-20
116.371,3.58626e-20
116.418,4.09127e-20
116.428,4.2479e-20
116.438,4.48969e-20
116.448,4.87116e-20
116.458,5.2072e-20
116.468,5.321e-20
116.471,5.36841e-20
116.518,6.53116e-20
116.568,6.50868e-20
116.571,6.28819e-20
116.618,5.55371e-20
116.628,5.30056e-20
116.638,4.93535e-20
116.648,4.68832e-20
116.658,4.68116e-20
116.668,4.49943e-20
116.671,4.3792e-20
116.718,3.40709e-20
116.768,2.49703e-20
116.771,2.41943e-20
116.818,1.77537e-20
116.828,1.95031e-20
116.838,1.893e-20
116.848,1.61942e-20
116.858,1.73633e-20
116.868,1.759e-20
116.871,1.60159e-20
116.918,1.42473e-20
116.968,2.68984e-20
116.971,2.86749e-20
117.018,4.1157e-20
117.028,4.51722e-20
117.038,4.90462e-20
117.048,5.07414e-20
117.058,5.18661e-20
117.068,5.31537e-20
117.071,5.34717e-20
117.118,5.01736e-20
117.168,4.40171e-20
117.171,4.28234e-20
117.218,3.03353e-20
117.228,3.21331e-20
117.238,3.22861e-20
117.248,2.71689e-20
117.258,2.5376e-20
117.268,2.97674e-20
117.271,3.11138e-20
117.318,3.50117e-20
117.368,4.1411e-20
117.371,4.13127e-20
117.418,3.80778e-20
117.428,4.11017e-20
117.438,4.31438e-20
117.448,3.93827e-20
117.458,3.82455e-20
117.468,4.22442e-20
117.471,4.31e-20
117.518,4.65595e-20
117.568,5.02919e-20
117.571,5.17328e-20
117.618,5.36773e-20
117.628,4.81278e-20
117.638,4.68967e-20
117.648,5.10217e-20
117.658,5.15254e-20
117.668,4.91298e-20
117.671,4.89541e-20
117.718,4.99305e-20
117.768,4.55656e-20
117.771,4.47366e-20
117.818,3.83257e-20
117.828,3.49312e-20
117.838,3.16532e-20
117.848,3.21853e-20
117.858,3.18261e-20
117.868,2.79628e-20
117.871,2.6825e-20
117.918,2.44621e-20
117.968,2.77987e-20
117.971,2.71581e-20
118.018,3.50744e-20
118.028,4.04523e-20
118.038,4.21172e-20
118.048,4.15281e-20
118.058,4.45665e-20
118.068,4.7792e-20
118.071,4.78684e-20
118.118,4.85154e-20
118.168,4.63239e-20
118.171,4.63046e-20
118.218,4.75708e-20
118.228,4.62788e-20
118.238,4.37031e-20
118.248,4.2926e-20
118.258,4.18125e-20
118.268,3.96733e-20
118.271,3.96919e-20
118.318,4.00214e-20
118.368,3.76783e-20
118.371,3.67693e-20
118.418,3.68725e-20
118.428,3.84322e-20
118.438,3.73521e-20
118.448,3.74681e-20
118.458,3.68203e-20
118.468,3.25494e-20
118.471,3.15745e-20
118.518,3.50924e-20
118.568,3.74971e-20
118.571,3.61764e-20
118.618,2.96114e-20
118.628,3.36659e-20
118.638,3.40078e-20
118.648,3.19368e-20
118.658,3.62276e-20
118.668,4.08286e-20
118.671,4.07455e-20
118.718,3.93052e-20
118.768,3.95071e-20
118.771,3.9426e-20
118.818,4.02097e-20
118.828,4.27372e-20
118.838,3.98689e-20
118.848,3.88106e-20
118.858,4.48211e-20
118.868,4.81859e-20
118.871,4.75386e-20
118.918,4.59973e-20
118.968,4.33937e-20
118.971,4.29744e-20
119.018,4.06279e-20
119.028,4.22983e-20
119.038,4.0398e-20
119.048,4.00556e-20
119.058,4.3511e-20
119.068,4.27643e-20
119.071,4.11443e-20
119.118,3.80439e-20
119.168,3.64713e-20
119.171,3.49599e-20
119.218,3.5838e-20
119.228,3.85886e-20
119.238,4.3302e-20
119.248,3.94644e-20
119.258,3.61892e-20
119.268,3.84519e-20
119.271,3.8857e-20
119.318,2.86177e-20
119.368,2.86707e-20
119.371,2.82377e-20
119.418,2.98867e-20
119.428,3.22868e-20
119.438,3.74203e-20
119.448,3.72411e-20
119.458,3.48356e-20
119.468,3.64579e-20
119.471,3.74076e-20
119.518,3.7487e-20
119.568,3.70333e-20
119.571,3.8275e-20
119.618,3.3778e-20
119.628,3.32192e-20
119.638,3.24979e-20
119.648,3.55271e-20
119.658,3.93533e-20
119.668,3.92858e-20
119.671,3.89123e-20
119.718,4.78987e-20
119.768,5.31668e-20
119.771,5.37009e-20
119.818,4.43131e-20
119.828,4.06703e-20
119.838,3.67891e-20
119.848,3.18803e-20
119.858,2.90519e-20
119.868,3.01046e-20
119.871,3.04384e-20
119.918,2.63348e-20
119.968,3.46812e-20
119.971,3.53284e-20
120.018,4.82865e-20
120.028,5.1402e-20
120.038,5.35675e-20
120.048,5.36619e-20
120.058,5.39751e-20
120.068,5.6443e-20
120.071,5.71713e-20
120.118,5.6709e-20
